id,bowler,is_wicket,Bowler_Type
501199,SK Warne,2,Right_leg
501199,STR Binny,0,Right_medium
501200,A Mithun,0,Right_medium
501200,AUK Pathan,0,Right_medium
501200,DL Vettori,1,Left_off
501200,DP Nannes,1,Left_medium
501200,M Muralitharan,0,Right_off
501200,R Vinay Kumar,1,Right_medium
501200,RA Jadeja,1,Left_leg
501200,RP Singh,0,Left_medium
501200,RV Gomez,1,Right_medium
501200,S Sreesanth,1,Right_medium
501200,TM Dilshan,1,Right_off
501200,V Kohli,1,Right_medium
501200,Z Khan,1,Left_medium
501201,AB Dinda,0,Right_medium
501201,AG Murtaza,3,Left_off
501201,AJ Finch,0,Left_off
501201,Harbhajan Singh,2,Right_off
501201,IK Pathan,1,Left_medium
501201,JEC Franklin,0,Left_medium
501201,KA Pollard,0,Right_medium
501201,M Morkel,1,Right_medium
501201,MM Patel,0,Right_medium
501201,RE van der Merwe,0,Left_slow
501201,SL Malinga,5,Right_medium
501201,UT Yadav,0,Right_medium
501202,AC Thomas,2,Right_medium
501202,AM Nayar,1,Right_medium
501202,JD Ryder,1,Right_medium
501202,M Kartik,1,Left_off
501202,M Manhas,0,Right_off
501202,NJ Rimmington,0,Right_medium
501202,P Kumar,1,Right_medium
501202,PP Chawla,0,Right_leg
501202,R McLaren,1,Right_medium
501202,R Sharma,0,Right_off
501202,SB Wagh,3,Left_leg
501202,WD Parnell,1,Left_medium
501203,A Mishra,2,Right_leg
501203,DB Ravi Teja,0,Right_leg
501203,DT Christian,0,Right_medium
501203,DW Steyn,1,Right_medium
501203,I Sharma,0,Right_medium
501203,Iqbal Abdulla,3,Left_off
501203,JD Unadkat,2,Left_medium
501203,JP Duminy,1,Right_off
501203,L Balaji,1,Right_medium
501203,PP Ojha,0,Left_off
501203,R Bhatia,2,Right_medium
501203,RN ten Doeschate,0,Right_medium
501203,YK Pathan,0,Right_off
501204,A Singh,1,Right_medium
501204,AB Dinda,1,Right_medium
501204,IK Pathan,1,Left_medium
501204,J Botha,0,Right_off
501204,M Morkel,1,Right_medium
501204,RE van der Merwe,1,Left_slow
501204,S Nadeem,0,Left_leg
501204,SK Trivedi,1,Right_medium
501204,SK Warne,2,Right_leg
501204,SW Tait,2,Right_medium
501205,A Mithun,0,Right_medium
501205,AG Murtaza,0,Left_off
501205,AUK Pathan,0,Right_medium
501205,DL Vettori,0,Left_off
501205,DP Nannes,1,Left_medium
501205,Harbhajan Singh,0,Right_off
501205,JEC Franklin,0,Left_medium
501205,KA Pollard,2,Right_medium
501205,MM Patel,0,Right_medium
501205,SL Malinga,2,Right_medium
501205,TM Dilshan,0,Right_off
501205,V Kohli,0,Right_medium
501205,Z Khan,0,Left_medium
501206,AM Nayar,0,Right_medium
501206,BA Bhatt,0,Left_off
501206,JA Morkel,1,Right_medium
501206,P Kumar,2,Right_medium
501206,PP Chawla,1,Right_leg
501206,R Ashwin,0,Right_off
501206,R McLaren,0,Right_medium
501206,RJ Harris,1,Right_medium
501206,S Randiv,2,Right_off
501206,SB Jakati,0,Left_leg
501206,SB Styris,0,Right_medium
501206,SK Raina,0,Right_off
501206,TG Southee,1,Right_medium
501207,AC Thomas,1,Right_medium
501207,BJ Hodge,2,Left_leg
501207,JD Ryder,2,Right_medium
501207,M Kartik,0,Left_off
501207,M Muralitharan,1,Right_off
501207,R Sharma,1,Right_off
501207,R Vinay Kumar,1,Right_medium
501207,RA Jadeja,2,Left_leg
501207,RP Singh,0,Left_medium
501207,S Sreesanth,0,Right_medium
501207,SB Wagh,0,Left_leg
501207,WD Parnell,4,Left_medium
501207,Yuvraj Singh,0,Left_leg
501208,A Mishra,1,Right_leg
501208,DL Vettori,0,Left_off
501208,DT Christian,1,Right_medium
501208,DW Steyn,3,Right_medium
501208,I Sharma,1,Right_medium
501208,JJ van der Wath,1,Right_medium
501208,MS Gony,3,Right_medium
501208,R Ninan,1,Right_off
501208,S Aravind,0,Left_medium
501208,TM Dilshan,0,Right_off
501208,Z Khan,3,Left_medium
501209,A Singh,1,Right_medium
501209,AL Menaria,0,Left_off
501209,B Lee,0,Right_medium
501209,Iqbal Abdulla,0,Left_off
501209,J Botha,0,Right_off
501209,JH Kallis,0,Right_medium
501209,L Balaji,0,Right_medium
501209,ND Doshi,0,Right_medium
501209,R Bhatia,0,Right_medium
501209,Shakib Al Hasan,2,Left_leg
501209,SK Trivedi,0,Right_medium
501209,SK Warne,0,Right_leg
501209,SR Watson,0,Right_medium
501209,YK Pathan,2,Right_off
501210,AG Murtaza,0,Left_off
501210,Harbhajan Singh,0,Right_off
501210,KA Pollard,0,Right_medium
501210,MM Patel,0,Right_medium
501210,NLTC Perera,0,Right_medium
501210,R Sathish,0,Right_medium
501210,R Vinay Kumar,1,Right_medium
501210,RA Jadeja,0,Left_leg
501210,RP Singh,0,Left_medium
501210,RR Powar,0,Right_off
501210,RV Gomez,1,Right_medium
501210,SL Malinga,2,Right_medium
501211,DL Vettori,0,Left_off
501211,JA Morkel,2,Right_medium
501211,JJ van der Wath,2,Right_medium
501211,R Ashwin,1,Right_off
501211,R Ninan,2,Right_off
501211,S Randiv,2,Right_off
501211,SB Jakati,1,Left_leg
501211,SK Raina,0,Right_off
501211,TG Southee,1,Right_medium
501211,TM Dilshan,0,Right_off
501211,V Kohli,0,Right_medium
501211,Z Khan,1,Left_medium
501212,A Mishra,2,Right_leg
501212,AM Nayar,0,Right_medium
501212,DT Christian,0,Right_medium
501212,DW Steyn,0,Right_medium
501212,I Sharma,0,Right_medium
501212,JP Duminy,0,Right_off
501212,MS Gony,0,Right_medium
501212,P Kumar,0,Right_medium
501212,PC Valthaty,4,Right_off
501212,PP Chawla,1,Right_leg
501212,R McLaren,2,Right_medium
501212,RJ Harris,1,Right_medium
501212,VS Malik,0,Right_medium
501213,AA Jhunjhunwala,0,Right_medium
501213,AB Dinda,2,Right_medium
501213,AC Thomas,0,Right_medium
501213,IK Pathan,0,Left_medium
501213,JD Ryder,1,Right_medium
501213,JR Hopes,1,Right_medium
501213,R Sharma,2,Right_off
501213,S Nadeem,2,Left_leg
501213,SB Wagh,0,Left_leg
501213,UT Yadav,0,Right_medium
501213,WD Parnell,0,Left_medium
501213,Y Venugopal Rao,0,Right_off
501213,Yuvraj Singh,4,Left_leg
501214,A Singh,0,Right_medium
501214,B Lee,1,Right_medium
501214,Iqbal Abdulla,2,Left_off
501214,L Balaji,3,Right_medium
501214,R Bhatia,1,Right_medium
501214,Shakib Al Hasan,2,Left_leg
501214,SK Trivedi,0,Right_medium
501214,SK Warne,1,Right_leg
501214,SR Watson,0,Right_medium
501214,SW Tait,1,Right_medium
501214,YK Pathan,1,Right_off
501215,DE Bollinger,1,Left_medium
501215,JA Morkel,0,Right_medium
501215,NLTC Perera,2,Right_medium
501215,R Ashwin,2,Right_off
501215,R Vinay Kumar,0,Right_medium
501215,RA Jadeja,0,Left_leg
501215,RP Singh,1,Left_medium
501215,RR Powar,0,Right_off
501215,RV Gomez,1,Right_medium
501215,SB Jakati,0,Left_leg
501215,TG Southee,0,Right_medium
501216,A Mishra,1,Right_leg
501216,AB Dinda,1,Right_medium
501216,DT Christian,2,Right_medium
501216,DW Steyn,0,Right_medium
501216,Harmeet Singh,2,Left_off
501216,IK Pathan,1,Left_medium
501216,JR Hopes,1,Right_medium
501216,M Morkel,0,Right_medium
501216,PP Ojha,1,Left_off
501216,S Dhawan,1,Right_off
501216,S Nadeem,1,Left_leg
501216,Y Nagar,0,Right_off
501218,AC Thomas,1,Right_medium
501218,AG Murtaza,2,Left_off
501218,AN Ahmed,2,Right_medium
501218,JD Ryder,0,Right_medium
501218,JEC Franklin,1,Left_medium
501218,KA Pollard,0,Right_medium
501218,M Kartik,0,Left_off
501218,MM Patel,3,Right_medium
501218,R Sharma,1,Right_off
501218,SB Wagh,1,Left_leg
501218,SL Malinga,2,Right_medium
501218,WD Parnell,0,Left_medium
501218,Yuvraj Singh,0,Left_leg
501219,B Lee,1,Right_medium
501219,Iqbal Abdulla,0,Left_off
501219,L Balaji,0,Right_medium
501219,M Muralitharan,1,Right_off
501219,R Vinay Kumar,3,Right_medium
501219,RA Jadeja,2,Left_leg
501219,RP Singh,2,Left_medium
501219,RR Powar,1,Right_off
501219,Shakib Al Hasan,3,Left_leg
501219,YK Pathan,3,Right_off
501220,AL Menaria,0,Left_off
501220,AM Nayar,0,Right_medium
501220,AS Raut,0,Right_leg
501220,BA Bhatt,2,Left_off
501220,P Kumar,2,Right_medium
501220,PC Valthaty,0,Right_off
501220,PP Chawla,1,Right_leg
501220,R McLaren,1,Right_medium
501220,RJ Harris,1,Right_medium
501220,SK Trivedi,0,Right_medium
501220,SK Warne,1,Right_leg
501220,SR Watson,3,Right_medium
501220,STR Binny,0,Right_medium
501220,SW Tait,3,Right_medium
501221,AN Ahmed,0,Right_medium
501221,DE Bollinger,2,Left_medium
501221,Harbhajan Singh,5,Right_off
501221,JA Morkel,1,Right_medium
501221,Joginder Sharma,0,Right_medium
501221,KA Pollard,1,Right_medium
501221,MM Patel,1,Right_medium
501221,R Ashwin,0,Right_off
501221,R Sathish,0,Right_medium
501221,RG Sharma,0,Right_off
501221,S Randiv,1,Right_off
501221,SK Raina,0,Right_off
501221,SL Malinga,2,Right_medium
501222,CH Gayle,0,Right_off
501222,DL Vettori,1,Left_off
501222,Iqbal Abdulla,0,Left_off
501222,J Syed Mohammad,1,Left_off
501222,JD Unadkat,0,Left_medium
501222,L Balaji,1,Right_medium
501222,MK Tiwary,0,Right_leg
501222,R Bhatia,0,Right_medium
501222,S Aravind,3,Left_medium
501222,Shakib Al Hasan,0,Left_leg
501222,TM Dilshan,0,Right_off
501222,V Kohli,0,Right_medium
501222,YK Pathan,0,Right_off
501222,Z Khan,0,Left_medium
501223,AB Agarkar,2,Right_medium
501223,AM Nayar,1,Right_medium
501223,DJ Hussey,1,Right_off
501223,IK Pathan,1,Left_medium
501223,JR Hopes,1,Right_medium
501223,M Morkel,1,Right_medium
501223,P Kumar,1,Right_medium
501223,PC Valthaty,0,Right_off
501223,PP Chawla,1,Right_leg
501223,RJ Harris,0,Right_medium
501223,SJ Srivastava,0,Left_medium
501223,VR Aaron,1,Right_medium
501223,Y Nagar,0,Right_off
501224,A Mishra,2,Right_leg
501224,AN Ahmed,1,Right_medium
501224,DT Christian,0,Right_medium
501224,DW Steyn,0,Right_medium
501224,Harbhajan Singh,1,Right_off
501224,I Sharma,1,Right_medium
501224,KA Pollard,2,Right_medium
501224,MM Patel,1,Right_medium
501224,PP Ojha,1,Left_off
501224,R Sathish,0,Right_medium
501224,SL Malinga,3,Right_medium
501225,A Singh,1,Right_medium
501225,J Botha,1,Right_off
501225,M Muralitharan,0,Right_off
501225,NLTC Perera,1,Right_medium
501225,R Vinay Kumar,0,Right_medium
501225,RA Jadeja,1,Left_leg
501225,RP Singh,0,Left_medium
501225,RV Gomez,0,Right_medium
501225,SK Trivedi,4,Right_medium
501225,SK Warne,3,Right_leg
501225,SR Watson,1,Right_medium
501226,AC Thomas,2,Right_medium
501226,DE Bollinger,3,Left_medium
501226,JA Morkel,4,Right_medium
501226,JE Taylor,3,Right_medium
501226,M Kartik,0,Left_off
501226,NL McCullum,0,Right_off
501226,R Ashwin,2,Right_off
501226,R Sharma,1,Right_off
501226,S Randiv,0,Right_off
501226,SB Jakati,0,Left_leg
501226,SK Raina,0,Right_off
501226,Yuvraj Singh,0,Left_leg
501227,A Mithun,2,Right_medium
501227,AB Dinda,1,Right_medium
501227,CH Gayle,0,Right_off
501227,DL Vettori,2,Left_off
501227,IK Pathan,0,Left_medium
501227,J Syed Mohammad,0,Left_off
501227,JR Hopes,1,Right_medium
501227,M Morkel,3,Right_medium
501227,S Aravind,1,Left_medium
501227,UT Yadav,1,Right_medium
501227,Y Nagar,1,Right_off
501227,Z Khan,1,Left_medium
501228,AC Thomas,0,Right_medium
501228,DE Bollinger,3,Left_medium
501228,JD Ryder,1,Right_medium
501228,JE Taylor,0,Right_medium
501228,KMDN Kulasekara,1,Right_medium
501228,M Kartik,1,Left_off
501228,MR Marsh,0,Right_medium
501228,R Ashwin,1,Right_off
501228,R Sharma,0,Right_off
501228,SB Jakati,0,Left_leg
501228,SK Raina,0,Right_off
501228,TG Southee,1,Right_medium
501228,Yuvraj Singh,0,Left_leg
501229,A Mishra,1,Right_leg
501229,DT Christian,0,Right_medium
501229,DW Steyn,3,Right_medium
501229,I Sharma,5,Right_medium
501229,MS Gony,1,Right_medium
501229,NLTC Perera,2,Right_medium
501229,R Vinay Kumar,3,Right_medium
501229,RA Jadeja,0,Left_leg
501229,RP Singh,2,Left_medium
501229,RV Gomez,0,Right_medium
501229,S Sreesanth,0,Right_medium
501230,AB Agarkar,2,Right_medium
501230,B Lee,2,Right_medium
501230,IK Pathan,1,Left_medium
501230,Iqbal Abdulla,3,Left_off
501230,JD Unadkat,1,Left_medium
501230,JH Kallis,0,Right_medium
501230,JR Hopes,1,Right_medium
501230,L Balaji,2,Right_medium
501230,M Morkel,1,Right_medium
501230,UT Yadav,2,Right_medium
501230,YK Pathan,1,Right_off
501231,A Singh,2,Right_medium
501231,AG Murtaza,0,Left_off
501231,AL Menaria,2,Left_off
501231,Harbhajan Singh,0,Right_off
501231,J Botha,3,Right_off
501231,KA Pollard,0,Right_medium
501231,MM Patel,2,Right_medium
501231,R Sathish,0,Right_medium
501231,SK Trivedi,0,Right_medium
501231,SK Warne,1,Right_leg
501231,SL Malinga,1,Right_medium
501231,SR Watson,0,Right_medium
501232,A Mithun,0,Right_medium
501232,AC Thomas,2,Right_medium
501232,CH Gayle,1,Right_off
501232,DL Vettori,1,Left_off
501232,J Syed Mohammad,1,Left_off
501232,JD Ryder,0,Right_medium
501232,JE Taylor,1,Right_medium
501232,Kamran Khan,0,Left_medium
501232,M Manhas,0,Right_off
501232,R Sharma,2,Right_off
501232,S Aravind,1,Left_medium
501232,Yuvraj Singh,0,Left_leg
501232,Z Khan,1,Left_medium
501233,AB Agarkar,2,Right_medium
501233,B Akhil,0,Right_medium
501233,IK Pathan,2,Left_medium
501233,M Morkel,3,Right_medium
501233,R Vinay Kumar,2,Right_medium
501233,RA Jadeja,1,Left_leg
501233,RE van der Merwe,3,Left_slow
501233,RP Singh,1,Left_medium
501233,RR Powar,1,Right_off
501233,S Sreesanth,2,Right_medium
501233,UT Yadav,0,Right_medium
501234,B Lee,1,Right_medium
501234,BA Bhatt,2,Left_off
501234,Bipul Sharma,0,Left_off
501234,DJ Hussey,0,Right_off
501234,Iqbal Abdulla,3,Left_off
501234,L Balaji,0,Right_medium
501234,MK Tiwary,0,Right_leg
501234,P Kumar,0,Right_medium
501234,PC Valthaty,0,Right_off
501234,PP Chawla,0,Right_leg
501234,R Bhatia,1,Right_medium
501234,RJ Harris,0,Right_medium
501234,YK Pathan,1,Right_off
501235,A Singh,0,Right_medium
501235,AC Thomas,1,Right_medium
501235,AL Menaria,0,Left_off
501235,J Botha,1,Right_off
501235,JE Taylor,0,Right_medium
501235,M Kartik,0,Left_off
501235,NL McCullum,0,Right_off
501235,R Sharma,3,Right_off
501235,SK Trivedi,4,Right_medium
501235,SK Warne,1,Right_leg
501235,SR Watson,1,Right_medium
501235,Yuvraj Singh,0,Left_leg
501236,A Mishra,0,Right_leg
501236,DE Bollinger,3,Left_medium
501236,DT Christian,0,Right_medium
501236,Harmeet Singh,1,Left_off
501236,I Sharma,0,Right_medium
501236,JA Morkel,3,Right_medium
501236,JP Duminy,0,Right_off
501236,PP Ojha,4,Left_off
501236,R Ashwin,0,Right_off
501236,S Randiv,0,Right_off
501236,SB Jakati,2,Left_leg
501237,A Symonds,1,Right_off
501237,AN Ahmed,0,Right_medium
501237,BA Bhatt,0,Left_off
501237,Bipul Sharma,1,Left_off
501237,Harbhajan Singh,2,Right_off
501237,KA Pollard,1,Right_medium
501237,MM Patel,2,Right_medium
501237,P Kumar,0,Right_medium
501237,PC Valthaty,0,Right_off
501237,PP Chawla,2,Right_leg
501237,RJ Harris,2,Right_medium
501237,SL Malinga,2,Right_medium
501237,TL Suman,0,Right_off
501238,AB Agarkar,0,Right_medium
501238,IK Pathan,0,Left_medium
501238,M Morkel,1,Right_medium
501238,P Parameswaran,2,Left_medium
501238,R Vinay Kumar,2,Right_medium
501238,RA Jadeja,0,Left_leg
501238,RE van der Merwe,2,Left_slow
501238,RP Singh,1,Left_medium
501238,RV Gomez,0,Right_medium
501238,S Sreesanth,1,Right_medium
501238,UT Yadav,0,Right_medium
501238,Y Nagar,0,Right_off
501239,A Mishra,1,Right_leg
501239,B Lee,1,Right_medium
501239,DT Christian,1,Right_medium
501239,DW Steyn,1,Right_medium
501239,I Sharma,0,Right_medium
501239,Iqbal Abdulla,2,Left_off
501239,JH Kallis,1,Right_medium
501239,L Balaji,0,Right_medium
501239,PP Ojha,1,Left_off
501239,R Bhatia,2,Right_medium
501239,S Dhawan,0,Right_off
501239,YK Pathan,0,Right_off
501240,AL Menaria,0,Left_off
501240,DE Bollinger,0,Left_medium
501240,J Botha,1,Right_off
501240,JA Morkel,2,Right_medium
501240,ND Doshi,0,Right_medium
501240,R Ashwin,1,Right_off
501240,S Randiv,1,Right_off
501240,SB Jakati,2,Left_leg
501240,SK Trivedi,1,Right_medium
501240,SK Warne,0,Right_leg
501240,SR Watson,0,Right_medium
501240,STR Binny,0,Right_medium
501241,A Symonds,0,Right_off
501241,AC Thomas,1,Right_medium
501241,DS Kulkarni,0,Right_medium
501241,Harbhajan Singh,1,Right_off
501241,JD Ryder,0,Right_medium
501241,JE Taylor,2,Right_medium
501241,KA Pollard,2,Right_medium
501241,MM Patel,1,Right_medium
501241,R Sharma,2,Right_off
501241,SB Wagh,0,Left_leg
501241,SL Malinga,3,Right_medium
501241,Yuvraj Singh,2,Left_leg
501242,B Lee,0,Right_medium
501242,Iqbal Abdulla,0,Left_off
501242,JD Unadkat,2,Left_medium
501242,JH Kallis,1,Right_medium
501242,P Parameswaran,0,Left_medium
501242,R Bhatia,1,Right_medium
501242,R Vinay Kumar,3,Right_medium
501242,RA Jadeja,0,Left_leg
501242,RP Singh,2,Left_medium
501242,RV Gomez,2,Right_medium
501242,S Ladda,0,Right_leg
501242,S Sreesanth,0,Right_medium
501242,YK Pathan,1,Right_off
501243,A Mishra,1,Right_leg
501243,AB Agarkar,2,Right_medium
501243,AM Salvi,1,Right_medium
501243,B Chipli,0,Right_medium
501243,DT Christian,1,Right_medium
501243,DW Steyn,2,Right_medium
501243,I Malhotra,0,Right_medium
501243,I Sharma,2,Right_medium
501243,IK Pathan,0,Left_medium
501243,JP Duminy,0,Right_off
501243,JR Hopes,1,Right_medium
501243,M Morkel,1,Right_medium
501243,Y Nagar,0,Right_off
501243,Y Venugopal Rao,0,Right_off
501244,A Mithun,0,Right_medium
501244,AM Nayar,0,Right_medium
501244,CH Gayle,3,Right_off
501244,DL Vettori,1,Left_off
501244,L Ablish,0,Right_medium
501244,P Kumar,0,Right_medium
501244,PP Chawla,2,Right_leg
501244,R McLaren,1,Right_medium
501244,RJ Harris,3,Right_medium
501244,S Aravind,4,Left_medium
501244,V Kohli,0,Right_medium
501244,Z Khan,1,Left_medium
501245,B Lee,0,Right_medium
501245,DE Bollinger,0,Left_medium
501245,Iqbal Abdulla,1,Left_off
501245,JA Morkel,0,Right_medium
501245,JD Unadkat,0,Left_medium
501245,JH Kallis,0,Right_medium
501245,L Balaji,2,Right_medium
501245,R Ashwin,2,Right_off
501245,R Bhatia,0,Right_medium
501245,S Randiv,0,Right_off
501245,SB Jakati,0,Left_leg
501245,YK Pathan,1,Right_off
501246,A Symonds,0,Right_off
501246,AB Agarkar,0,Right_medium
501246,DS Kulkarni,1,Right_medium
501246,Harbhajan Singh,3,Right_off
501246,IK Pathan,1,Left_medium
501246,JR Hopes,1,Right_medium
501246,KA Pollard,2,Right_medium
501246,M Morkel,1,Right_medium
501246,MM Patel,2,Right_medium
501246,S Nadeem,1,Left_leg
501246,SL Malinga,2,Right_medium
501247,A Mithun,2,Right_medium
501247,CH Gayle,2,Right_off
501247,DL Vettori,2,Left_off
501247,P Parameswaran,0,Left_medium
501247,R Vinay Kumar,1,Right_medium
501247,RA Jadeja,0,Left_leg
501247,RP Singh,0,Left_medium
501247,RR Powar,0,Right_off
501247,S Aravind,2,Left_medium
501247,TM Dilshan,0,Right_off
501247,Z Khan,1,Left_medium
501248,AA Jhunjhunwala,0,Right_medium
501248,B Kumar,2,Right_medium
501248,BA Bhatt,1,Left_off
501248,MR Marsh,2,Right_medium
501248,P Kumar,1,Right_medium
501248,PC Valthaty,0,Right_off
501248,R Sharma,2,Right_off
501248,RJ Harris,1,Right_medium
501248,SB Wagh,0,Left_leg
501248,SJ Srivastava,2,Left_medium
501248,WD Parnell,2,Left_medium
501248,Yuvraj Singh,0,Left_leg
501249,A Singh,1,Right_medium
501249,AL Menaria,0,Left_off
501249,DE Bollinger,3,Left_medium
501249,DJ Bravo,1,Right_medium
501249,J Botha,1,Right_off
501249,JA Morkel,1,Right_medium
501249,R Ashwin,3,Right_off
501249,SB Jakati,0,Left_leg
501249,SK Raina,2,Right_off
501249,SK Trivedi,0,Right_medium
501249,SK Warne,1,Right_leg
501249,SR Watson,0,Right_medium
501250,A Mishra,1,Right_leg
501250,B Kumar,0,Right_medium
501250,DT Christian,2,Right_medium
501250,DW Steyn,0,Right_medium
501250,I Sharma,0,Right_medium
501250,JP Duminy,0,Right_off
501250,MR Marsh,4,Right_medium
501250,PP Ojha,1,Left_off
501250,R Sharma,1,Right_off
501250,SB Wagh,0,Left_leg
501250,WD Parnell,1,Left_medium
501250,Yuvraj Singh,2,Left_leg
501251,BA Bhatt,4,Left_off
501251,Bipul Sharma,2,Left_off
501251,DS Kulkarni,0,Right_medium
501251,Harbhajan Singh,0,Right_off
501251,KA Pollard,0,Right_medium
501251,MM Patel,5,Right_medium
501251,P Kumar,2,Right_medium
501251,RG Sharma,0,Right_off
501251,RJ Harris,1,Right_medium
501251,SJ Srivastava,1,Left_medium
501251,SL Malinga,3,Right_medium
501251,TL Suman,0,Right_off
501252,AA Kazi,1,Left_leg
501252,AL Menaria,0,Left_off
501252,CH Gayle,1,Right_off
501252,CK Langeveldt,1,Right_medium
501252,J Botha,0,Right_off
501252,LRPL Taylor,0,Right_off
501252,Pankaj Singh,0,Right_medium
501252,S Aravind,3,Left_medium
501252,SK Trivedi,0,Right_medium
501252,SK Warne,1,Right_leg
501252,SR Watson,0,Right_medium
501252,V Kohli,0,Right_medium
501252,Z Khan,0,Left_medium
501253,AB Agarkar,1,Right_medium
501253,AB McDonald,0,Right_medium
501253,DE Bollinger,1,Left_medium
501253,DJ Bravo,2,Right_medium
501253,IK Pathan,2,Left_medium
501253,JA Morkel,1,Right_medium
501253,JR Hopes,0,Right_medium
501253,R Ashwin,2,Right_off
501253,S Nadeem,0,Left_leg
501253,SB Jakati,0,Left_leg
501253,SK Raina,0,Right_off
501253,VR Aaron,1,Right_medium
501254,BA Bhatt,0,Left_off
501254,Bipul Sharma,2,Left_off
501254,BJ Hodge,0,Left_leg
501254,P Parameswaran,0,Left_medium
501254,PP Chawla,1,Right_leg
501254,R Vinay Kumar,0,Right_medium
501254,RA Jadeja,0,Left_leg
501254,RJ Harris,2,Right_medium
501254,RP Singh,4,Left_medium
501254,RV Gomez,0,Right_medium
501254,S Sreesanth,0,Right_medium
501254,SJ Srivastava,2,Left_medium
501255,A Mithun,0,Right_medium
501255,B Lee,1,Right_medium
501255,CH Gayle,0,Right_off
501255,CK Langeveldt,2,Right_medium
501255,Iqbal Abdulla,1,Left_off
501255,JD Unadkat,1,Left_medium
501255,JH Kallis,2,Right_medium
501255,L Balaji,1,Right_medium
501255,S Aravind,1,Left_medium
501255,V Kohli,0,Right_medium
501255,Z Khan,1,Left_medium
501256,A Mishra,1,Right_leg
501256,Anand Rajan,4,Right_medium
501256,DS Kulkarni,3,Right_medium
501256,DT Christian,0,Right_medium
501256,Harbhajan Singh,1,Right_off
501256,I Sharma,2,Right_medium
501256,JP Duminy,1,Right_off
501256,KA Pollard,1,Right_medium
501256,MM Patel,0,Right_medium
501256,PP Ojha,0,Left_off
501256,SL Malinga,1,Right_medium
501256,TL Suman,0,Right_off
501257,AM Salvi,2,Right_medium
501257,IK Pathan,3,Left_medium
501257,JR Hopes,0,Right_medium
501257,M Morkel,1,Right_medium
501257,P Kumar,1,Right_medium
501257,PC Valthaty,1,Right_off
501257,PP Chawla,3,Right_leg
501257,RJ Harris,1,Right_medium
501257,S Sriram,0,Left_leg
501257,SJ Srivastava,2,Left_medium
501257,VR Aaron,0,Right_medium
501258,AA Chavan,0,Left_off
501258,BJ Hodge,5,Left_leg
501258,JDP Oram,1,Right_medium
501258,ND Doshi,1,Right_medium
501258,P Parameswaran,2,Left_medium
501258,P Prasanth,0,Left_medium
501258,RA Jadeja,0,Left_leg
501258,RP Singh,1,Left_medium
501258,S Sreesanth,2,Right_medium
501258,SW Tait,0,Right_medium
501258,Y Gnaneswara Rao,0,Right_medium
501259,A Mishra,2,Right_leg
501259,B Kumar,0,Right_medium
501259,DT Christian,2,Right_medium
501259,DW Steyn,1,Right_medium
501259,I Sharma,0,Right_medium
501259,JP Duminy,1,Right_off
501259,M Manhas,0,Right_off
501259,MR Marsh,0,Right_medium
501259,PP Ojha,3,Left_off
501259,R Sharma,2,Right_off
501259,WD Parnell,1,Left_medium
501259,Yuvraj Singh,1,Left_leg
501260,A Mithun,0,Right_medium
501260,CH Gayle,0,Right_off
501260,CK Langeveldt,2,Right_medium
501260,JJ van der Wath,0,Right_medium
501260,P Kumar,0,Right_medium
501260,PC Valthaty,1,Right_off
501260,PP Chawla,4,Right_leg
501260,RJ Harris,3,Right_medium
501260,S Aravind,0,Left_medium
501260,SJ Srivastava,2,Left_medium
501260,V Kohli,0,Right_medium
501261,BJ Hodge,1,Left_leg
501261,DE Bollinger,2,Left_medium
501261,DJ Bravo,1,Right_medium
501261,M Muralitharan,0,Right_off
501261,R Ashwin,1,Right_off
501261,R Vinay Kumar,0,Right_medium
501261,RA Jadeja,2,Left_leg
501261,RP Singh,1,Left_medium
501261,S Sreesanth,1,Right_medium
501261,SB Jakati,1,Left_leg
501261,SK Raina,0,Right_off
501262,AC Thomas,1,Right_medium
501262,B Kumar,1,Right_medium
501262,B Lee,0,Right_medium
501262,Iqbal Abdulla,1,Left_off
501262,JH Kallis,0,Right_medium
501262,L Balaji,2,Right_medium
501262,R Bhatia,0,Right_medium
501262,R Sharma,0,Right_off
501262,S Rana,0,Right_medium
501262,Shakib Al Hasan,2,Left_leg
501262,WD Parnell,1,Left_medium
501262,YK Pathan,2,Right_off
501262,Yuvraj Singh,0,Left_leg
501263,A Singh,1,Right_medium
501263,AA Chavan,0,Left_off
501263,AL Menaria,0,Left_off
501263,DS Kulkarni,0,Right_medium
501263,Harbhajan Singh,0,Right_off
501263,J Botha,0,Right_off
501263,JEC Franklin,0,Left_medium
501263,KA Pollard,0,Right_medium
501263,MM Patel,0,Right_medium
501263,SK Trivedi,0,Right_medium
501263,SK Warne,1,Right_leg
501263,SL Malinga,0,Right_medium
501263,SR Watson,3,Right_medium
501264,A Mishra,4,Right_leg
501264,Anand Rajan,1,Right_medium
501264,BA Bhatt,0,Left_off
501264,DT Christian,2,Right_medium
501264,DW Steyn,1,Right_medium
501264,JP Duminy,1,Right_off
501264,P Kumar,0,Right_medium
501264,PC Valthaty,1,Right_off
501264,PP Chawla,0,Right_leg
501264,PP Ojha,1,Left_off
501264,R McLaren,0,Right_medium
501264,RJ Harris,1,Right_medium
501265,AC Thomas,0,Right_medium
501265,JP Faulkner,1,Left_medium
501265,MR Marsh,1,Right_medium
501265,R Sharma,0,Right_off
501265,SS Mundhe,1,Right_medium
501265,Yuvraj Singh,0,Left_leg
